source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
,0,cdmv5,BAZEDOXIFENE,44506794,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PITAVASTATINE,40165636,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUDARABINE,1395557,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CAPLACIZUMAB,0,,1970-01-01,2099-12-31,
,0,cdmv5,PITOLISANT,40799031,RxNorm Extension,1970-01-01,2099-12-31,
,0,cdmv5,BEDAQUILINE,43012518,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CAPTODIAME,19135828,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUDROCORTISONE,1555120,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PIVMECILLINAM,19088223,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUINDIONE,19113013,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,BELATACEPT,40239665,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CAPTOPRIL,1340128,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PIXANTRONE,36879010,RxNorm Extension,1970-01-01,2099-12-31,
,0,cdmv5,FLUNARIZINE,19055183,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CARBAMAZEPINE,740275,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,BOSENTAN,1321636,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PIZOTIFENE,19047076,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUNITRAZEPAM,19055224,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CARBOPLATINE,1344905,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,BOTULIQUE (TOXINE),729855,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,BOTULIQUE (TOXINE),40166020,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUOR,19018663,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CARMUSTINE,1350066,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,POLYSTYRENE SULFONATE DE CALCIUM,45775570,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,BUSPIRONE,733301,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUOROURACILE,955632,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CARPIPRAMINE,19026925,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CAFEINE,1134439,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUOXETINE,755695,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,POLYSTYRENE SULFONATE DE SODIUM,19078126,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CARTEOLOL,950370,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CALCITONINE,42900359,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUPENTIXOL,19055982,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PONATINIB,43013182,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CARVEDILOL,1346823,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUPHENAZINE,756018,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CALCIUM,19018544,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,POSACONAZOLE,1704139,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLURAZEPAM,756349,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CASCARA,900017,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,POTASSIUM,19049024,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CASPOFUNGINE,1718054,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLURBIPROFENE,1156378,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CEFALOTINE,19086759,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CASCARA SAGRADA,900017,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUTAMIDE,1356461,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,POTASSIUM (CITRATE DE),976545,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CEFAZOLINE,1771162,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CEFAMANDOLE,19070174,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUTICASONE,1149380,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PRAMIPEXOLE,720810,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CEFTRIAXONE,1777806,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CELECOXIB,1118084,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PRASUGREL,40163718,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUVASTATINE,1549686,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CELIPROLOL,19049145,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CINACALCET,1548111,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUVOXAMINE,751412,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PRAVASTATINE,1551860,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CERITINIB,44818466,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COLCHICINE,1101554,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FONDAPARINUX,1315865,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PRAZEPAM,19050461,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CERTOLIZUMAB,912263,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PRAZOSINE,1350489,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CYANOCOBALAMINE,1308738,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FOSAMPRENAVIR,1736829,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CETALKONIUM,19059482,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PREDNISOLONE,1550557,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FOSCARNET,1724700,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CETUXIMAB,1315411,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CYPROTERONE,19010792,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PREDNISONE,1551099,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FOSINOPRIL,1363749,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DALFOPRISTINE,1789517,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DANAZOL,1511449,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHARBON ACTIVE,1701928,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FOSPHENYTOINE,713192,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PREGABALINE,734354,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DANTROLENE,711714,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PRILOCAINE,951279,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FOTEMUSTINE,36879099,RxNorm Extension,1970-01-01,2099-12-31,
,0,cdmv5,PRIMIDONE,751347,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FROVATRIPTAN,1189458,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROCARBAZINE,1351779,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DAPTOMYCINE,1786617,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHARBON VEGETAL OFFICINAL,0,,1970-01-01,2099-12-31,
,0,cdmv5,FUROSEMIDE,956874,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DASABUVIR,45892558,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLORAMBUCIL,1390051,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROGESTERONE,1552310,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GABAPENTINE,797399,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DEFERASIROX,1786055,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROGUANIL,1792429,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GALANTAMINE,757627,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLORDIAZEPOXIDE,990678,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DEFERIPRONE,19011091,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROMEGESTONE,19052987,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GANCICLOVIR,1757803,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLORMADINONE,19026733,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DEFEROXAMINE,1711947,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GEFITINIB,1319193,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROMESTRIENE,19029079,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLOROQUINE,1792515,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DEFIBROTIDE,42898933,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROMETHAZINE,1153013,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DELAMANID,36879076,RxNorm Extension,1970-01-01,2099-12-31,
,0,cdmv5,CHLORPHENAMINE,1192710,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROPAFENONE,1353256,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DESIPRAMINE,716968,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROPERICIAZINE,19053565,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GEL D'HYDROXYDE D'ALUMINIUM ET DE CARBONATE DE MAGNESIUM CODESSECHES,908464,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GEL D'HYDROXYDE D'ALUMINIUM ET DE CARBONATE DE MAGNESIUM CODESSECHES,985247,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLORPROMAZINE,794852,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DEXTRAN,1352890,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GEMCITABINE,1314924,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLORTALIDONE,1395058,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROPRANOLOL,1353766,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DIDANOSINE,1724869,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHLORTETRACYCLINE,19095043,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GEMFIBROZIL,1558242,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DIMETHYLE ( FUMARATE DE),43526424,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CHOLECALCIFEROL,19095164,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROTEINE C ACTIVEE RECOMBINANTE,1731597,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GENTAMICINE,45892419,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DIPROPHYLLINE,1140088,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CIBENZOLINE,19045581,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GIMERACIL,36878778,RxNorm Extension,1970-01-01,2099-12-31,
,0,cdmv5,CICLESONIDE,902938,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,DIPYRIDAMOLE,1331270,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PROTEINE C HUMAINE,42801108,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLECAPREVIR,793843,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ECONAZOLE,940864,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CICLETANINE,19051444,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PSEUDOEPHEDRINE,1154332,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLIBENCLAMIDE,1559684,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ELIGLUSTAT,45775782,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLICLAZIDE,19059796,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CICLOSPORINE,19010482,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,PYRIDOSTIGMINE,759740,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLIMEPIRIDE,1597756,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CILAZAPRIL,19050216,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ELTROMBOPAG,19012346,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,QUETIAPINE,766814,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLIPIZIDE,1560171,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CIMETIDINE,997276,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,QUINAGOLIDE,19024140,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ETRAVIRINE,1758536,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,QUINAPRIL,1331235,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLYCOPYRRONIUM,45775571,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CINEOLE,19050346,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,QUINIDINE,1360421,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,EXEMESTANE,1398399,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GOLIMUMAB,19041065,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,QUININE,1760616,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,EZETIMIBE,1526475,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CIPROFIBRATE,19050375,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GRAZOPREVIR,35606467,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RABEPRAZOLE,911735,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CIPROFLOXACINE,1797513,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FIDAXOMICINE,40239985,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GRISEOFULVINE,1763779,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RACECADOTRIL,19018403,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUCONAZOLE,1754994,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GUANFACINE,1344965,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CISATRACURIUM,19015726,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,FLUCYTOSINE,1755112,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RALTEGRAVIR,1712889,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HALOFANTRINE,1766340,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CISPLATINE,1397599,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GINKGO,0,,1970-01-01,2099-12-31,
,0,cdmv5,RALTITREXED,19038536,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CITALOPRAM,797617,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RAMIPRIL,1334456,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HALOPERIDOL,766529,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLUCOSAMINE,1360332,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RAMUCIRUMAB,44818489,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HALOTHANE,19066747,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GLYCEROL,961145,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CITRATE DE GALLIUM [67GA],19069078,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RANITIDINE,961047,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,GUANETHIDINE,1366279,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLADRIBINE,19054825,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HEPARINE CALCIQUE,1367571,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RASAGILINE,715710,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IDELALISIB,45776944,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLARITHROMYCINE,1750500,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HEPARINE SODIQUE,1367571,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLEVIDIPINE,19089969,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,INSULINE,1596977,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,REGLISSE,0,,1970-01-01,2099-12-31,
,0,cdmv5,HOMATROPINE,1101703,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLIDINIUM,950792,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,INTERFERON ALFA,0,,1970-01-01,2099-12-31,
,0,cdmv5,REMIFENTANIL,19016749,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLINDAMYCINE,997881,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ISAVUCONAZOLE,35606695,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROCHLOROTHIAZIDE,974166,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,REPAGLINIDE,1516766,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOBAZAM,19050832,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ISOPRENALINE,1183554,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RETEPLASE,19024191,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROCORTISONE,975125,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOFARABINE,19054821,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RETIGABINE,40239995,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOMIPRAMINE,798834,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IVACAFTOR,42709323,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROMORPHONE,1126658,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,REVIPARINE,19129274,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,KETAMINE,785649,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLONAZEPAM,798874,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROQUINIDINE,19069075,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RHUBARBE,0,,1970-01-01,2099-12-31,
,0,cdmv5,CLONIDINE,1398937,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,LAMIVUDINE,1704183,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOPAMIDE,19099181,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROTALCITE,19002230,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RICIN,950933,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,LENALIDOMIDE,19026972,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOPIDOGREL,1322184,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,LEVOCARNITINE,1553610,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROXYCARBAMIDE,1377141,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLORAZEPATE,790253,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RICINUS COMMUNIS,0,,1970-01-01,2099-12-31,
,0,cdmv5,LOMITAPIDE,43013119,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROXYCHLOROQUINE,1777087,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOTIAZEPAM,19068821,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RIFABUTINE,1777417,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,LURASIDONE,40230761,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOXACILLINE,1800835,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RIFAMPICINE,1763204,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CLOZAPINE,800878,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROXYPROGESTERONE,19077143,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,MACITENTAN,44507580,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RILMENIDINE,19115050,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COBICISTAT,42874220,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,MANNITOL,994058,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,HYDROXYZINE,777221,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RIOCIGUAT,44506752,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COBIMETINIB,35605804,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IBRITUMOMAB,19068830,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,MARAVIROC,1787101,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RISPERIDONE,735979,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IBRUTINIB,44507848,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COCAINE,1001419,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,METFORMINE,1503297,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RITONAVIR,1748921,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IBUPROFENE,1177480,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CODEINE,1201620,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RITUXIMAB,1314273,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,METHENAMINE,904356,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IDARUBICINE,19078097,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COLESEVELAM,1518148,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IFOSFAMIDE,19078187,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RIVAROXABAN,40241331,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,METYRAPONE,19007490,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COLESTYRAMINE,19095309,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ILOPROST,1344992,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RIVASTIGMINE,733523,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,MICONAZOLE,907879,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,COLISTINE,901845,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,RIZATRIPTAN,1154077,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ILOPROST TROMETAMOL,1344992,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,MIDOSTAURINE,1594003,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,CORTISONE,1507705,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,IMATINIB,1304107,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,ROCURONIUM,19003953,RxNorm,1970-01-01,2099-12-31,
,0,cdmv5,MIFAMURTIDE,36878942,RxNorm Extension,1970-01-01,2099-12-31,
,0,cdmv5,CORTIVAZOL,19061907,RxNorm,1970-01-01,2099-12-31,
